Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_clay,player_1_match_win_percent_clay,player_0_games_win_percent_clay,player_1_games_win_percent_clay,player_0_5_set_match_win_percent_clay,player_1_5_set_match_win_percent_clay,player_0_close_sets_percent_clay,player_1_close_sets_percent_clay,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_clay_60,player_1_match_win_percent_clay_60,player_0_games_win_percent_clay_60,player_1_games_win_percent_clay_60,player_0_5_set_match_win_percent_clay_60,player_1_5_set_match_win_percent_clay_60,player_0_close_sets_percent_clay_60,player_1_close_sets_percent_clay_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_clay_hh,player_1_match_win_percent_clay_hh,player_0_games_win_percent_clay_hh,player_1_games_win_percent_clay_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_clay,diff_games_win_percent_clay,diff_5_set_match_win_percent_clay,diff_close_sets_percent_clay,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_clay_60,diff_games_win_percent_clay_60,diff_5_set_match_win_percent_clay_60,diff_close_sets_percent_clay_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_clay_hh,diff_games_win_percent_clay_hh
French Open,2009/06/01,Clay,4th Round,Robredo T.,17.0,1.66,Kohlschreiber P.,31.0,2.1,0,0.6600660066006601,0.5384615384615384,0.5363478724823263,0.5110141313383209,0.7096774193548387,0.5151515151515151,0.5363020329138432,0.500768049155146,0.7279411764705882,0.5238095238095238,0.5546038543897216,0.4967191601049869,0.7727272727272727,0.5555555555555556,0.5641592920353983,0.45893719806763283,0.7246376811594203,0.6326530612244898,0.5538172715894869,0.5472013366750209,0.7692307692307693,0.7142857142857143,0.5236051502145923,0.5900621118012422,0.7678571428571429,0.5882352941176471,0.5525321239606954,0.5371702637889688,0.8333333333333334,0.75,0.5777777777777777,0.5254237288135594,1.0,0.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.5555555555555556,0.4444444444444444,0.12160446813912162,0.02533374114400544,0.1945259042033236,0.03553398375869721,0.20413165266106437,0.057884694284734695,0.21717171717171713,0.10522209396776544,0.09198461993493046,0.006615934914465993,0.05494505494505497,-0.06645696158664993,0.17962184873949583,0.015361860171726582,0.08333333333333337,0.05235404896421836,1.0,0.11111111111111116,1.0,0.11111111111111116
French Open,2009/06/01,Clay,4th Round,Del Potro J.M.,5.0,1.4,Tsonga J.W.,9.0,2.75,0,0.6688741721854304,0.6923076923076923,0.5486775464265616,0.5365587486358676,0.6666666666666666,0.7407407407407407,0.5463510848126233,0.5683060109289617,0.6857142857142857,0.6153846153846154,0.5449101796407185,0.5210843373493976,0.5714285714285714,0.75,0.5378151260504201,0.5106382978723404,0.7901234567901234,0.7678571428571429,0.5708245243128964,0.55071477195371,0.8,0.8181818181818182,0.575091575091575,0.6105263157894737,0.8181818181818182,0.6666666666666666,0.5820610687022901,0.5377049180327869,0.8,1.0,0.5921052631578947,0.5714285714285714,1.0,0.0,0.5370370370370371,0.46296296296296297,1.0,0.0,0.5370370370370371,0.46296296296296297,-0.023433520122261853,0.012118797790694025,-0.07407407407407407,-0.021954926116338425,0.0703296703296703,0.023825842291320898,-0.1785714285714286,0.02717682817807976,0.022266313932980508,0.02010975235918644,-0.018181818181818188,-0.03543474069789865,0.1515151515151516,0.04435615066950327,-0.19999999999999996,0.020676691729323293,1.0,0.07407407407407413,1.0,0.07407407407407413
French Open,2009/06/01,Clay,4th Round,Roddick A.,6.0,2.1,Monfils G.,10.0,1.66,1,0.776595744680851,0.5767195767195767,0.5647235905856596,0.5136589403973509,0.7580645161290323,0.675,0.6278350515463917,0.5146831530139103,0.71875,0.6176470588235294,0.5644329896907216,0.5286443562110039,0.6666666666666666,0.7647058823529411,0.5833333333333334,0.5252100840336135,0.75,0.7,0.5660592255125285,0.5461720599842147,0.8,0.8461538461538461,0.6196581196581197,0.5568181818181818,0.875,0.6818181818181818,0.5767441860465117,0.5502555366269165,1.0,0.8888888888888888,0.6333333333333333,0.5119047619047619,0.5,0.5,0.48905109489051096,0.5109489051094891,0.5,0.5,0.48905109489051096,0.5109489051094891,0.19987616796127428,0.051064650188308636,0.0830645161290322,0.11315189853248142,0.10110294117647056,0.035788633479717724,-0.0980392156862745,0.058123249299719904,0.050000000000000044,0.01988716552831382,-0.0461538461538461,0.06283993783993791,0.19318181818181823,0.026488649419595167,0.11111111111111116,0.12142857142857144,0.0,-0.02189781021897813,0.0,-0.02189781021897813
French Open,2009/06/02,Clay,Quarterfinals,Davydenko N.,11.0,1.44,Soderling R.,25.0,2.75,1,0.7014925373134329,0.6119402985074627,0.5645201085615593,0.5357000398883127,0.7878787878787878,0.56,0.575197889182058,0.5758039816232772,0.7480916030534351,0.5818181818181818,0.5738013162018176,0.5230769230769231,0.8260869565217391,0.7,0.6036446469248291,0.5351351351351351,0.7021276595744681,0.6363636363636364,0.5695652173913044,0.5440640932265113,0.7777777777777778,0.6666666666666666,0.5911949685534591,0.5846994535519126,0.813953488372093,0.625,0.587378640776699,0.5466034755134281,0.8571428571428571,0.8571428571428571,0.6293706293706294,0.5930232558139535,0.25,0.75,0.4811320754716981,0.5188679245283019,0.25,0.75,0.4811320754716981,0.5188679245283019,0.08955223880597019,0.0288200686732466,0.2278787878787878,-0.0006060924412191193,0.16627342123525335,0.05072439312489452,0.12608695652173918,0.068509511789694,0.06576402321083175,0.02550112416479311,0.11111111111111116,0.006495515001546548,0.18895348837209303,0.04077516526327085,0.0,0.03634737355667583,-0.5,-0.037735849056603765,-0.5,-0.037735849056603765
French Open,2009/06/02,Clay,Quarterfinals,Murray A.,3.0,1.57,Gonzalez F.,12.0,2.37,1,0.7208333333333333,0.6823529411764706,0.5525693035835023,0.5353832573194056,0.7045454545454546,0.6666666666666666,0.5742574257425742,0.5683615819209039,0.5161290322580645,0.7528089887640449,0.522020725388601,0.5608537693006358,0.7142857142857143,0.7333333333333333,0.4953271028037383,0.5959595959595959,0.863013698630137,0.6875,0.5859766277128547,0.5378670788253478,0.8333333333333334,0.7333333333333333,0.615686274509804,0.5344827586206896,0.6363636363636364,0.896551724137931,0.5445920303605313,0.5834428383705651,0.8333333333333334,0.8888888888888888,0.5128205128205128,0.6285714285714286,0.5,0.5,0.4927536231884058,0.5072463768115942,0.5,0.5,0.4927536231884058,0.5072463768115942,0.03848039215686272,0.0171860462640967,0.037878787878787956,0.005895843821670299,-0.2366799565059804,-0.03883304391203479,-0.01904761904761898,-0.1006324931558576,0.175513698630137,0.04810954888750696,0.10000000000000009,0.08120351588911434,-0.2601880877742947,-0.03885080801003382,-0.05555555555555547,-0.11575091575091578,0.0,-0.014492753623188415,0.0,-0.014492753623188415
French Open,2009/06/03,Clay,Quarterfinals,Federer R.,2.0,1.28,Monfils G.,10.0,3.75,0,0.8947368421052632,0.5789473684210527,0.6009935524785963,0.5145091582630171,0.916030534351145,0.6829268292682927,0.6490706319702603,0.5153374233128835,0.8461538461538461,0.6231884057971014,0.5903512484130343,0.5307262569832403,0.8181818181818182,0.7777777777777778,0.6224188790560472,0.5267489711934157,0.8266666666666667,0.7,0.5840274375306223,0.5478468899521531,0.896551724137931,0.8461538461538461,0.6466431095406361,0.5568181818181818,0.8421052631578947,0.6956521739130435,0.5852156057494866,0.5553745928338762,0.9090909090909091,0.9,0.6544117647058824,0.5168539325842697,1.0,0.0,0.6039603960396039,0.39603960396039606,1.0,0.0,0.6039603960396039,0.39603960396039606,0.3157894736842105,0.08648439421557919,0.23310370508285227,0.1337332086573768,0.2229654403567447,0.05962499142979405,0.04040404040404044,0.09566990786263152,0.1266666666666667,0.03618054757846911,0.050397877984084904,0.08982492772245432,0.14645308924485123,0.029841012915610365,0.009090909090909038,0.13755783212161266,1.0,0.20792079207920788,1.0,0.20792079207920788
French Open,2009/06/03,Clay,Quarterfinals,Del Potro J.M.,5.0,1.2,Robredo T.,17.0,4.5,0,0.6710526315789473,0.6611842105263158,0.5497076023391813,0.536472148541114,0.6785714285714286,0.7142857142857143,0.548828125,0.5375722543352601,0.6944444444444444,0.7299270072992701,0.5493119266055045,0.5546497584541062,0.625,0.782608695652174,0.5483870967741935,0.5667396061269147,0.7926829268292683,0.7285714285714285,0.5723172628304821,0.5539305301645339,0.8125,0.7857142857142857,0.579136690647482,0.5294117647058824,0.8260869565217391,0.7719298245614035,0.5864527629233511,0.5527086383601757,0.8333333333333334,0.8571428571428571,0.6049382716049383,0.5837837837837838,1.0,0.0,0.5625,0.4375,1.0,0.0,0.5625,0.4375,0.009868421052631526,0.013235453798067232,-0.0357142857142857,0.011255870664739875,-0.03548256285482565,-0.005337831848601704,-0.15760869565217395,-0.018352509352721147,0.0641114982578398,0.018386732665948258,0.0267857142857143,0.04972492594159961,0.05415713196033567,0.03374412456317544,-0.023809523809523725,0.021154487821154477,1.0,0.125,1.0,0.125
French Open,2009/06/05,Clay,Semifinals,Gonzalez F.,12.0,1.72,Soderling R.,25.0,2.1,1,0.68359375,0.6138613861386139,0.5357927097057532,0.5368274766726225,0.6721311475409836,0.5769230769230769,0.5685393258426966,0.5759878419452887,0.7555555555555555,0.5892857142857143,0.5617173524150268,0.5273775216138329,0.75,0.7272727272727273,0.5960264900662252,0.5368421052631579,0.7083333333333334,0.6428571428571429,0.54292343387471,0.5479942693409742,0.8,0.7,0.5459770114942529,0.5851063829787234,0.9,0.64,0.5849056603773585,0.5548780487804879,0.9,0.875,0.6272727272727273,0.5934065934065934,0.6666666666666666,0.3333333333333333,0.4927536231884058,0.5072463768115942,0.6666666666666666,0.3333333333333333,0.4927536231884058,0.5072463768115942,0.06973236386138615,-0.0010347669668693271,0.0952080706179067,-0.007448516102592118,0.16626984126984123,0.03433983080119396,0.022727272727272707,0.059184384803067314,0.06547619047619047,-0.00507083546626419,0.10000000000000009,-0.03912937148447049,0.26,0.030027611596870618,0.025000000000000022,0.03386613386613391,0.3333333333333333,-0.014492753623188415,0.3333333333333333,-0.014492753623188415
French Open,2009/06/05,Clay,Semifinals,Federer R.,2.0,1.22,Del Potro J.M.,5.0,4.33,0,0.8950276243093923,0.673202614379085,0.6010324483775811,0.5505804311774462,0.9166666666666666,0.6896551724137931,0.6488888888888888,0.5493230174081238,0.8478260869565217,0.7027027027027027,0.5906432748538012,0.5528364849833148,0.8235294117647058,0.6666666666666666,0.622093023255814,0.5503875968992248,0.8266666666666667,0.7951807228915663,0.5846833578792342,0.5736196319018405,0.896551724137931,0.8235294117647058,0.6466431095406361,0.5795053003533569,0.8461538461538461,0.8333333333333334,0.5860696517412936,0.5901360544217688,0.9166666666666666,0.8571428571428571,0.6524822695035462,0.6046511627906976,1.0,0.0,0.7156862745098039,0.28431372549019607,1.0,0.0,0.7156862745098039,0.28431372549019607,0.2218250099303073,0.050452017200134924,0.22701149425287348,0.09956587148076501,0.145123384253819,0.03780678987048636,0.1568627450980392,0.07170542635658916,0.03148594377510039,0.01106372597739369,0.0730223123732252,0.06713780918727918,0.012820512820512775,-0.004066402680475201,0.059523809523809534,0.047831106712848515,1.0,0.43137254901960786,1.0,0.43137254901960786
French Open,2009/06/07,Clay,The Final,Federer R.,2.0,1.25,Soderling R.,25.0,4.0,0,0.8953168044077136,0.6157635467980296,0.6005870636335046,0.5367387033398822,0.9172932330827067,0.5925925925925926,0.6487084870848708,0.5776772247360482,0.8494623655913979,0.5964912280701754,0.5891028267103646,0.527411519777932,0.8285714285714286,0.75,0.6217765042979942,0.5435897435897435,0.8266666666666667,0.6491228070175439,0.5829662261380323,0.5472739820565907,0.896551724137931,0.7272727272727273,0.6431095406360424,0.5906735751295337,0.85,0.6538461538461539,0.5826996197718631,0.5528913963328632,0.9230769230769231,0.8888888888888888,0.6506849315068494,0.6041666666666666,1.0,0.0,0.5882352941176471,0.4117647058823529,1.0,0.0,0.5882352941176471,0.4117647058823529,0.27955325760968397,0.0638483602936224,0.32470064049011416,0.07103126234882262,0.25297113752122247,0.06169130693243263,0.07857142857142863,0.0781867607082507,0.17754385964912278,0.03569224408144156,0.16927899686520376,0.05243596550650875,0.19615384615384612,0.029808223438999915,0.03418803418803429,0.04651826484018273,1.0,0.17647058823529416,1.0,0.17647058823529416
French Open,2010/05/23,Clay,1st Round,De Bakker T.,50.0,1.22,Patience O.,294.0,4.0,0,0.4838709677419355,0.2978723404255319,0.4896551724137931,0.45735174654752236,0.0,0.2727272727272727,0.4639175257731959,0.44171779141104295,0.6,0.35294117647058826,0.5075075075075075,0.4762979683972912,0.0,0.42857142857142855,0.4888888888888889,0.4827586206896552,0.5789473684210527,0.0,0.4975124378109453,0.0,0.0,0.0,0.423728813559322,0.0,0.6666666666666666,0.0,0.510752688172043,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859986273164036,0.03230342586627072,-0.2727272727272727,0.022199734362152945,0.24705882352941172,0.03120953911021629,-0.42857142857142855,0.006130268199233679,0.5789473684210527,0.4975124378109453,0.0,0.423728813559322,0.6666666666666666,0.510752688172043,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Cilic M.,12.0,1.04,Mello R.,90.0,10.0,0,0.625,0.3230769230769231,0.532293986636971,0.44815588030619347,0.6842105263157895,0.2857142857142857,0.5628834355828221,0.33014354066985646,0.5306122448979592,0.391304347826087,0.5229357798165137,0.452991452991453,0.5714285714285714,0.0,0.5403726708074534,0.29577464788732394,0.703125,0.4166666666666667,0.5554909936083672,0.4669260700389105,0.7777777777777778,0.0,0.6140350877192983,0.3611111111111111,0.625,0.5,0.5642361111111112,0.4774193548387097,0.75,0.0,0.5875,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019230769230769,0.08413810633077756,0.3984962406015038,0.2327398949129656,0.13930789707187224,0.06994432682506074,0.5714285714285714,0.2445980229201295,0.2864583333333333,0.08856492356945667,0.7777777777777778,0.25292397660818716,0.125,0.08681675627240149,0.75,0.2541666666666667,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Massu N.,91.0,2.0,Fognini F.,92.0,1.72,1,0.45614035087719296,0.35514018691588783,0.485385500575374,0.45021645021645024,0.375,0.1,0.46880570409982175,0.41055718475073316,0.5283018867924528,0.4225352112676056,0.4971209213051823,0.46856106408706166,0.5,0.0,0.49700598802395207,0.4608294930875576,0.42857142857142855,0.2894736842105263,0.4547945205479452,0.43640350877192985,0.3333333333333333,0.0,0.3541666666666667,0.36065573770491804,0.4666666666666667,0.3939393939393939,0.4635416666666667,0.4549125168236878,0.5,0.0,0.42857142857142855,0.4158415841584158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10100016396130512,0.03516905035892376,0.275,0.05824851934908859,0.1057666755248472,0.028559857218120654,0.5,0.036176494936394465,0.13909774436090222,0.018391011776015376,0.3333333333333333,-0.0064890710382513594,0.07272727272727275,0.008629149842978912,0.5,0.012729844413012725,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Youzhny M.,14.0,1.03,Przysiezny M.,94.0,11.0,0,0.6007194244604317,0.16666666666666666,0.5287471395881007,0.42905405405405406,0.6481481481481481,0.0,0.5329087048832272,0.34210526315789475,0.5394736842105263,0.2,0.5170757737459979,0.43171806167400884,0.5833333333333334,0.0,0.5119047619047619,0.3,0.6779661016949152,0.0,0.5424881033310673,0.4,0.5714285714285714,0.0,0.5863874345549738,0.0,0.6071428571428571,0.0,0.528169014084507,0.4,0.5,0.0,0.6136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43405275779376506,0.09969308553404665,0.6481481481481481,0.19080344172533242,0.3394736842105263,0.08535771207198906,0.5833333333333334,0.21190476190476187,0.6779661016949152,0.14248810333106732,0.5714285714285714,0.5863874345549738,0.6071428571428571,0.12816901408450698,0.5,0.6136363636363636,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Tipsarevic J.,43.0,2.25,Falla A.,70.0,1.57,1,0.47191011235955055,0.358974358974359,0.49083333333333334,0.46530810286268803,0.5555555555555556,0.42105263157894735,0.48184818481848185,0.4227941176470588,0.3902439024390244,0.3333333333333333,0.4671814671814672,0.4548022598870056,0.5555555555555556,0.4,0.3971631205673759,0.41304347826086957,0.5428571428571428,0.35,0.5103825136612021,0.45417515274949083,0.5714285714285714,0.4,0.4957983193277311,0.38571428571428573,0.42857142857142855,0.3333333333333333,0.4868035190615836,0.38181818181818183,1.0,0.0,0.43478260869565216,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11293575338519157,0.02552523047064531,0.13450292397660824,0.05905406717142303,0.05691056910569109,0.01237920729446157,0.15555555555555556,-0.015880357693493663,0.19285714285714284,0.0562073609117113,0.17142857142857137,0.11008403361344538,0.09523809523809523,0.10498533724340176,1.0,0.21256038647342995,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Soderling R.,7.0,1.02,Recouderc L.,171.0,12.0,0,0.6343283582089553,0.23076923076923078,0.5423881945490137,0.44385026737967914,0.5833333333333334,0.25,0.5776255707762558,0.3829787234042553,0.6027397260273972,0.3333333333333333,0.5299435028248588,0.45108695652173914,0.6923076923076923,0.3333333333333333,0.5306122448979592,0.4166666666666667,0.7183098591549296,0.2,0.5639013452914798,0.4393939393939394,0.7333333333333333,0.0,0.5925925925925926,0.35294117647058826,0.6666666666666666,0.0,0.5537190082644629,0.3673469387755102,0.8571428571428571,0.0,0.5576923076923077,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035591274397245,0.09853792716933452,0.33333333333333337,0.19464684737200044,0.2694063926940639,0.07885654630311967,0.358974358974359,0.11394557823129253,0.5183098591549296,0.12450740589754045,0.7333333333333333,0.2396514161220043,0.6666666666666666,0.18637206948895263,0.8571428571428571,0.4326923076923077,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Garcia-Lopez G.,40.0,1.11,Schuettler R.,79.0,6.0,0,0.4482758620689655,0.39204545454545453,0.4865056818181818,0.4758558150079347,0.4,0.35714285714285715,0.44778067885117495,0.4315068493150685,0.4563106796116505,0.24324324324324326,0.49373433583959897,0.4351648351648352,0.2857142857142857,0.0,0.4582043343653251,0.36134453781512604,0.48148148148148145,0.3548387096774194,0.5003915426781519,0.4643304130162703,0.3333333333333333,0.3333333333333333,0.4540229885057471,0.3904761904761905,0.5625,0.125,0.5242718446601942,0.35428571428571426,0.0,0.0,0.5,0.15384615384615385,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.056230407523510995,0.0106498668102471,0.04285714285714287,0.016273829536106454,0.21306743636840725,0.0585695006747638,0.2857142857142857,0.09685979655019905,0.12664277180406208,0.036061129661881575,0.0,0.06354679802955665,0.4375,0.1699861303744799,0.0,0.34615384615384615,-1.0,-0.3333333333333333,-1.0,-0.3333333333333333
French Open,2010/05/23,Clay,1st Round,Montanes A.,34.0,1.08,Galvani S.,281.0,7.0,0,0.4724770642201835,0.32,0.48338485316846985,0.46438746438746437,0.3,0.42857142857142855,0.4411764705882353,0.42696629213483145,0.5424836601307189,0.23076923076923078,0.5032312447316662,0.4444444444444444,0.5,0.3333333333333333,0.4906054279749478,0.37777777777777777,0.5681818181818182,0.0,0.5141242937853108,0.0,0.42857142857142855,0.0,0.5,0.0,0.6585365853658537,0.0,0.5333333333333333,0.0,0.0,0.0,0.576,0.0,1.0,0.0,0.5217391304347826,0.4782608695652174,1.0,0.0,0.5217391304347826,0.4782608695652174,0.15247706422018348,0.018997388781005486,-0.12857142857142856,0.014210178453403832,0.31171442936148813,0.05878680028722183,0.16666666666666669,0.11282765019717006,0.5681818181818182,0.5141242937853108,0.42857142857142855,0.5,0.6585365853658537,0.5333333333333333,0.0,0.576,1.0,0.04347826086956519,1.0,0.04347826086956519
French Open,2010/05/23,Clay,1st Round,Tsonga J.W.,10.0,1.05,Brands D.,88.0,9.0,0,0.68125,0.36,0.5372428470087491,0.4706814580031696,0.725,0.0,0.575,0.4444444444444444,0.5909090909090909,0.4,0.5154826958105647,0.47738693467336685,0.6,0.0,0.5131578947368421,0.46938775510204084,0.6779661016949152,0.3333333333333333,0.5423514538558787,0.4704370179948586,0.75,0.0,0.5885167464114832,0.46938775510204084,0.6,0.5,0.5259067357512953,0.4957983193277311,0.75,0.0,0.5283018867924528,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32125000000000004,0.06656138900557956,0.725,0.13055555555555554,0.19090909090909092,0.03809576113719787,0.6,0.04377013963480131,0.3446327683615819,0.07191443586102009,0.75,0.11912899130944238,0.09999999999999998,0.03010841642356421,0.75,-0.04862119013062405,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Kubot L.,52.0,1.66,Ouanna J.,128.0,2.1,1,0.41818181818181815,0.38095238095238093,0.47307692307692306,0.4479717813051146,0.5714285714285714,0.5,0.4022346368715084,0.36,0.4375,0.375,0.47301136363636365,0.4430379746835443,0.0,0.5,0.3877551020408163,0.3125,0.4444444444444444,0.42857142857142855,0.4884287454323995,0.46153846153846156,0.5,0.6,0.41379310344827586,0.40384615384615385,0.5,0.6,0.4891304347826087,0.4827586206896552,0.0,0.6666666666666666,0.4,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03722943722943722,0.025105141771808448,0.0714285714285714,0.04223463687150841,0.0625,0.02997338895281937,-0.5,0.07525510204081631,0.015873015873015872,0.02689028389393794,-0.09999999999999998,0.009946949602122002,-0.09999999999999998,0.006371814092953509,-0.6666666666666666,-0.07619047619047614,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Chiudinelli M.,68.0,1.9,Devvarman S.,108.0,1.8,0,0.35294117647058826,0.5652173913043478,0.4802731411229135,0.5086042065009561,0.5555555555555556,0.5,0.4269005847953216,0.5068493150684932,0.3333333333333333,0.3333333333333333,0.48717948717948717,0.4935064935064935,0.0,0.0,0.37037037037037035,0.6666666666666666,0.3448275862068966,0.5,0.48092643051771117,0.504424778761062,0.6,0.5,0.41237113402061853,0.46153846153846156,0.2857142857142857,0.5,0.4797297297297297,0.5454545454545454,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.4090909090909091,0.5909090909090909,0.0,1.0,0.4090909090909091,0.5909090909090909,-0.21227621483375952,-0.02833106537804253,0.05555555555555558,-0.07994873027317156,0.0,-0.006327006327006335,0.0,-0.2962962962962963,-0.15517241379310343,-0.023498348243350786,0.09999999999999998,-0.04916732751784303,-0.2142857142857143,-0.0657248157248157,0.0,-0.3333333333333333,-1.0,-0.18181818181818182,-1.0,-0.18181818181818182
French Open,2010/05/23,Clay,1st Round,Robert S.,65.0,1.5,Kamke T.,157.0,2.5,1,0.47058823529411764,0.0,0.4953271028037383,0.35185185185185186,0.5,0.0,0.5272727272727272,0.125,0.16666666666666666,0.0,0.4567901234567901,0.0,0.0,0.0,0.5555555555555556,0.0,0.47058823529411764,0.0,0.4953271028037383,0.0,0.5,0.0,0.5272727272727272,0.0,0.16666666666666666,0.0,0.4567901234567901,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.14347525095188646,0.5,0.4022727272727272,0.16666666666666666,0.4567901234567901,0.0,0.5555555555555556,0.47058823529411764,0.4953271028037383,0.5,0.5272727272727272,0.16666666666666666,0.4567901234567901,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Anderson K.,93.0,1.57,Roger-Vasselin E.,124.0,2.25,1,0.34285714285714286,0.2916666666666667,0.4706521739130435,0.4479495268138801,0.0,0.3333333333333333,0.4690265486725664,0.34444444444444444,0.16666666666666666,0.2857142857142857,0.46710526315789475,0.4444444444444444,0.0,0.5,0.3888888888888889,0.28,0.3333333333333333,0.3333333333333333,0.47107438016528924,0.47337278106508873,0.0,0.0,0.46808510638297873,0.5,0.2,0.0,0.48120300751879697,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051190476190476175,0.022702647099163364,-0.3333333333333333,0.12458210422812194,-0.11904761904761904,0.022660818713450326,-0.5,0.10888888888888887,0.0,-0.002298400899799491,0.0,-0.03191489361702127,0.2,0.48120300751879697,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
French Open,2010/05/23,Clay,1st Round,Chela J.I.,54.0,1.22,Sweeting R.,116.0,4.0,0,0.5087719298245614,0.24,0.5000900414190528,0.43312101910828027,0.48484848484848486,0.0,0.48133333333333334,0.3855421686746988,0.5203252032520326,0.25,0.5005253940455342,0.45098039215686275,0.3333333333333333,0.0,0.48578811369509045,0.5,0.39285714285714285,0.2857142857142857,0.47740963855421686,0.44148936170212766,0.25,0.0,0.42391304347826086,0.391304347826087,0.4482758620689655,0.3333333333333333,0.4925373134328358,0.4819277108433735,0.0,0.0,0.4943820224719101,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26877192982456144,0.06696902231077251,0.48484848484848486,0.09579116465863452,0.2703252032520326,0.04954500188867145,0.3333333333333333,-0.014211886304909549,0.10714285714285715,0.035920276852089206,0.25,0.03260869565217389,0.11494252873563221,0.010609602589462308,0.0,-0.06117353308364548,0.0,0.0,0.0,0.0
French Open,2010/05/24,Clay,1st Round,Wawrinka S.,24.0,1.07,Hajek J.,75.0,7.5,0,0.5785123966942148,0.2857142857142857,0.5197071194890169,0.4335748792270531,0.6153846153846154,0.5714285714285714,0.5385542168674698,0.35294117647058826,0.6354166666666666,0.35294117647058826,0.5291201982651796,0.4486486486486487,0.5384615384615384,1.0,0.5573248407643312,0.34545454545454546,0.6521739130434783,0.3888888888888889,0.5410544511668107,0.4619289340101523,0.6363636363636364,0.5,0.55,0.3793103448275862,0.6857142857142857,0.5,0.54375,0.503448275862069,0.6666666666666666,0.0,0.5405405405405406,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29279811097992914,0.08613224026196381,0.04395604395604402,0.1856130403968816,0.28247549019607837,0.08047154961653097,-0.46153846153846156,0.21187029530978574,0.2632850241545894,0.07912551715665844,0.13636363636363635,0.17068965517241386,0.18571428571428572,0.04030172413793098,0.6666666666666666,0.16554054054054057,0.0,0.0,0.0,0.0
